run_id,phase,split,label,model,metric,k,value,n_users,slice
20260914T002244Z,0,temporal,percentile,most_popular,recall,10,0.0,3760,popularity_decile_8
20260914T002244Z,0,temporal,percentile,most_popular,recall,50,0.0,3760,popularity_decile_8
20260914T002244Z,0,temporal,percentile,most_popular,recall,100,0.0,3760,popularity_decile_8
20260914T002244Z,0,temporal,percentile,most_popular,recall,10,0.0,6956,popularity_decile_9
20260914T002244Z,0,temporal,percentile,most_popular,recall,50,0.0,6956,popularity_decile_9
20260914T002244Z,0,temporal,percentile,most_popular,recall,100,0.0,6956,popularity_decile_9
20260914T002244Z,0,temporal,percentile,most_popular,recall,10,0.08016292757718887,15960,popularity_decile_10
20260914T002244Z,0,temporal,percentile,most_popular,recall,50,0.2120803847407302,15960,popularity_decile_10
20260914T002244Z,0,temporal,percentile,most_popular,recall,100,0.3141682082645233,15960,popularity_decile_10
20260914T002244Z,0,temporal,percentile,most_popular,recommended_game_length_top10,10,47.055257499999996,20000,overall
20260914T002244Z,0,temporal,percentile,two_tower,recall,10,0.0478641078761416,20000,overall
20260914T002244Z,0,temporal,percentile,two_tower,ndcg,10,0.03400909397818255,20000,overall
20260914T002244Z,0,temporal,percentile,two_tower,recall,50,0.1437255534823671,20000,overall
20260914T002244Z,0,temporal,percentile,two_tower,ndcg,50,0.060221750263484225,20000,overall
20260914T002244Z,0,temporal,percentile,two_tower,recall,100,0.21852276266295098,20000,overall
20260914T002244Z,0,temporal,percentile,two_tower,ndcg,100,0.07653419634160999,20000,overall
20260914T002244Z,0,temporal,percentile,two_tower,recall,10,0.0,365,popularity_decile_1
20260914T002244Z,0,temporal,percentile,two_tower,recall,50,0.0,365,popularity_decile_1
20260914T002244Z,0,temporal,percentile,two_tower,recall,100,0.0006849315068493151,365,popularity_decile_1
20260914T002244Z,0,temporal,percentile,two_tower,recall,10,0.0009784735812133072,511,popularity_decile_2
20260914T002244Z,0,temporal,percentile,two_tower,recall,50,0.0009784735812133072,511,popularity_decile_2
20260914T002244Z,0,temporal,percentile,two_tower,recall,100,0.0029354207436399216,511,popularity_decile_2
20260914T002244Z,0,temporal,percentile,two_tower,recall,10,0.0010770059235325794,619,popularity_decile_3
20260914T002244Z,0,temporal,percentile,two_tower,recall,50,0.006731287022078622,619,popularity_decile_3
20260914T002244Z,0,temporal,percentile,two_tower,recall,100,0.01278944534194938,619,popularity_decile_3
20260914T002244Z,0,temporal,percentile,two_tower,recall,10,0.0011723329425556857,853,popularity_decile_4
20260914T002244Z,0,temporal,percentile,two_tower,recall,50,0.004982415005861665,853,popularity_decile_4
20260914T002244Z,0,temporal,percentile,two_tower,recall,100,0.010062524423602968,853,popularity_decile_4
20260914T002244Z,0,temporal,percentile,two_tower,recall,10,0.003065898345153664,1504,popularity_decile_5
20260914T002244Z,0,temporal,percentile,two_tower,recall,50,0.008274231678486997,1504,popularity_decile_5
20260914T002244Z,0,temporal,percentile,two_tower,recall,100,0.017494089834515367,1504,popularity_decile_5
20260914T002244Z,0,temporal,percentile,two_tower,recall,10,0.005798047627930112,1787,popularity_decile_6
20260914T002244Z,0,temporal,percentile,two_tower,recall,50,0.019442890008083066,1787,popularity_decile_6
20260914T002244Z,0,temporal,percentile,two_tower,recall,100,0.03259257375093973,1787,popularity_decile_6
20260914T002244Z,0,temporal,percentile,two_tower,recall,10,0.006241496598639455,2800,popularity_decile_7
